code_insee_region;consommation_brute_electricite_rte;consommation_brute_gaz_grtgaz;consommation_brute_gaz_terega;consommation_brute_gaz_totale;consommation_brute_totale;date;date_heure;heure;region;statut_grtgaz;statut_rte;statut_terega
32;9028.0;nan;nan;nan;nan;2013-01-24;20130124183000;18:30;Hauts-de-France;nan;Définitif;nan
24;3711.0;4119.0;nan;4119.0;7830.0;2013-01-24;20130124190000;19:00;Centre-Val de Loire;Définitif;Définitif;nan
44;8133.0;17320.0;nan;17320.0;25453.0;2013-01-24;20130124190000;19:00;Grand Est;Définitif;Définitif;nan
84;11352.0;13382.0;78.0;13460.0;24812.0;2013-01-24;20130124190000;19:00;Auvergne-Rhône-Alpes;Définitif;Définitif;Définitif
24;3552.0;nan;nan;nan;nan;2013-01-24;20130124193000;19:30;Centre-Val de Loire;nan;Définitif;nan
27;3756.0;nan;nan;nan;nan;2013-01-24;20130124193000;19:30;Bourgogne-Franche-Comté;nan;Définitif;nan
28;5248.0;nan;nan;nan;nan;2013-01-24;20130124193000;19:30;Normandie;nan;Définitif;nan
32;9191.0;nan;nan;nan;nan;2013-01-24;20130124193000;19:30;Hauts-de-France;nan;Définitif;nan
52;4993.0;nan;nan;nan;nan;2013-01-24;20130124193000;19:30;Pays de la Loire;nan;Définitif;nan
84;11156.0;nan;nan;nan;nan;2013-01-24;20130124193000;19:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
93;7286.0;nan;nan;nan;nan;2013-01-24;20130124193000;19:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
52;4775.0;5697.0;nan;5697.0;10472.0;2013-01-24;20130124200000;20:00;Pays de la Loire;Définitif;Définitif;nan
11;14134.0;nan;nan;nan;nan;2013-01-24;20130124203000;20:30;Île-de-France;nan;Définitif;nan
52;4642.0;nan;nan;nan;nan;2013-01-24;20130124203000;20:30;Pays de la Loire;nan;Définitif;nan
76;6703.0;nan;nan;nan;nan;2013-01-24;20130124203000;20:30;Occitanie;nan;Définitif;nan
11;13730.0;3940.0;nan;3940.0;17670.0;2013-01-24;20130124210000;21:00;Île-de-France;Définitif;Définitif;nan
44;7380.0;16423.0;nan;16423.0;23803.0;2013-01-24;20130124210000;21:00;Grand Est;Définitif;Définitif;nan
44;7188.0;nan;nan;nan;nan;2013-01-24;20130124213000;21:30;Grand Est;nan;Définitif;nan
93;6411.0;8366.0;nan;8366.0;14777.0;2013-01-24;20130124220000;22:00;Provence-Alpes-Côte d'Azur;Définitif;Définitif;nan
28;5014.0;nan;nan;nan;nan;2013-01-24;20130124223000;22:30;Normandie;nan;Définitif;nan
32;8062.0;nan;nan;nan;nan;2013-01-24;20130124223000;22:30;Hauts-de-France;nan;Définitif;nan
76;6146.0;nan;nan;nan;nan;2013-01-24;20130124223000;22:30;Occitanie;nan;Définitif;nan
11;13432.0;4023.0;nan;4023.0;17455.0;2013-01-24;20130124230000;23:00;Île-de-France;Définitif;Définitif;nan
27;3389.0;4657.0;nan;4657.0;8046.0;2013-01-24;20130124230000;23:00;Bourgogne-Franche-Comté;Définitif;Définitif;nan
52;4697.0;4699.0;nan;4699.0;9396.0;2013-01-24;20130124230000;23:00;Pays de la Loire;Définitif;Définitif;nan
28;4970.0;nan;nan;nan;nan;2013-01-24;20130124233000;23:30;Normandie;nan;Définitif;nan
75;6933.0;nan;nan;nan;nan;2013-01-24;20130124233000;23:30;Nouvelle-Aquitaine;nan;Définitif;nan
53;3864.0;2862.0;nan;2862.0;6726.0;2013-01-25;20130125000000;00:00;Bretagne;Définitif;Définitif;nan
75;6899.0;3145.0;2946.0;6091.0;12990.0;2013-01-25;20130125000000;00:00;Nouvelle-Aquitaine;Définitif;Définitif;Définitif
27;3083.0;nan;nan;nan;nan;2013-01-25;20130125003000;00:30;Bourgogne-Franche-Comté;nan;Définitif;nan
52;4591.0;nan;nan;nan;nan;2013-01-25;20130125003000;00:30;Pays de la Loire;nan;Définitif;nan
84;9992.0;nan;nan;nan;nan;2013-01-25;20130125003000;00:30;Auvergne-Rhône-Alpes;nan;Définitif;nan
93;6473.0;nan;nan;nan;nan;2013-01-25;20130125003000;00:30;Provence-Alpes-Côte d'Azur;nan;Définitif;nan
44;6669.0;12984.0;nan;12984.0;19653.0;2013-01-25;20130125010000;01:00;Grand Est;Définitif;Définitif;nan
